MCS	Id	Type	Volume	SurfaceArea	X_Location	Y_Location	VEGF165	VEGF121	TotalVEGF	CXCL10	CCL2	Growing	Arrested	Quiescent	Apoptotic	Total Cell Number
0	336	1	33	28.538549012464387	123.68584581884272	145.5409599341193	0.049718067049980164	0.0013173191109672189	0.05103538616094738	0.0	0.0014169866917654872	0	0	1	0	336
0	337	1	30	26.056936054858788	130.9826339186206	145.6396604494786	0.05025801807641983	0.0022883748169988394	0.05254639289341867	0.00044440609053708613	0.00039119552820920944	0	0	1	0	337
0	339	1	32	26.056936054858788	145.4797127393204	145.72690465501944	0.05025084316730499	0.0019861897453665733	0.052237032912671566	0.0004490140709094703	0.0005751334247179329	0	0	1	0	339
0	340	1	32	27.297742533661587	153.535261050923	145.61057904763166	0.04977868124842644	0.0009951143292710185	0.050773795577697456	0.0	0.0006415398675017059	0	0	1	0	340
0	341	1	31	26.056936054858788	160.67943575303192	145.65467020527055	0.05083806812763214	0.002719607437029481	0.05355767556466162	0.0010702520376071334	0.0	0	0	1	0	341
0	346	1	31	27.297742533661587	197.8586008497399	145.44453362418298	0.04976275563240051	0.0012612284626811743	0.05102398409508169	0.0	0.0010063437512144446	0	0	1	0	346
0	347	1	32	28.538549012464387	205.2129121329365	145.72690465501944	0.04977872967720032	0.0009951142128556967	0.050773843890056014	0.0	0.0006415398675017059	0	0	1	0	347
0	348	1	33	28.538549012464387	212.79831111468016	145.65376052310137	0.049785878509283066	0.000883052300196141	0.05066893080947921	0.0	0.0005035283393226564	0	0	1	0	348
0	351	1	33	29.779355491267186	49.08235628082436	153.2960004266368	0.04972992092370987	0.0012408323818817735	0.05097075330559164	2.0479999875533395e-05	0.0012223734520375729	0	0	1	0	351
0	352	1	31	27.297742533661587	56.82693542839593	153.1895676128392	0.049718596041202545	0.0012514175614342093	0.050970013602636755	0.0	0.001389927463606	0	0	1	0	352
0	353	1	32	28.538549012464387	64.05178756788669	152.99725511675464	0.04970145225524902	0.0015093670226633549	0.05121081927791238	0.0	0.001796561642549932	0	0	1	0	353
0	354	1	30	26.056936054858788	71.5014733410113	153.42572110396623	0.04977055639028549	0.0011223392793908715	0.05089289566967636	0.0	0.000823429727461189	0	0	1	0	354
0	355	1	33	27.297742533661587	78.9463122138281	153.01399895418157	0.04970813915133476	0.0014515426009893417	0.051159681752324104	0.0	0.0016845854697749019	0	0	1	0	355
0	356	1	32	26.056936054858788	86.3136006817197	153.08449932229541	0.05469996854662895	0.004005238879472017	0.05870520742610097	0.0028027850203216076	0.0	0	0	1	0	356
0	357	1	32	28.538549012464387	93.62757324622528	153.1135807241423	0.04969998076558113	0.0016020956682041287	0.05130207643378526	0.0	0.0018685233080759645	0	0	1	0	357
0	358	1	32	26.056936054858788	101.08695281996559	153.1426621259893	0.04976242780685425	0.0012612284626811743	0.05102365626953542	0.0	0.0010063437512144446	0	0	1	0	358
0	359	1	33	26.056936054858788	108.71156763147253	153.26780027939128	0.04971862584352493	0.001228089677169919	0.05094671552069485	0.0	0.0013878794852644205	0	0	1	0	359
